SalesOrderID;ModifiedDate;BusinessEntityID;FirstName;LastName;Amount;TerritoryName
63210;2014-01-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;33632,928;France
63216;2014-01-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;45534,2812;France
63217;2014-01-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;28142,442;France
61258;2013-12-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;10879,398;France
63129;2014-01-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;1502,976;France
63153;2014-01-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;11642,19;France
63179;2014-01-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;38840,7408;France
63188;2014-01-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;3047,946;France
63195;2014-01-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;10184,298;France
58943;2013-11-06 00:00:00.000;290;Ranjit;Varkey Chudukatil;59860,276;France
58969;2013-11-06 00:00:00.000;290;Ranjit;Varkey Chudukatil;9700,302;France
59000;2013-11-06 00:00:00.000;290;Ranjit;Varkey Chudukatil;72,876;France
61216;2013-12-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;28344,6431;France
61231;2013-12-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;181,176;France
61246;2013-12-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;1409,376;France
57150;2013-10-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;122285,724;France
57181;2013-10-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;356,898;France
58912;2013-11-06 00:00:00.000;290;Ranjit;Varkey Chudukatil;323,994;France
58926;2013-11-06 00:00:00.000;290;Ranjit;Varkey Chudukatil;25086,474;France
58927;2013-11-06 00:00:00.000;290;Ranjit;Varkey Chudukatil;43977,8958;France
58936;2013-11-06 00:00:00.000;290;Ranjit;Varkey Chudukatil;445,41;France
57061;2013-10-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;74298,5404;France
57068;2013-10-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;33186,846;France
57086;2013-10-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;50012,2575;France
57094;2013-10-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;4592,916;France
57119;2013-10-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;7317,648;France
57143;2013-10-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;93397,7361;France
57048;2013-10-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;24,294;France
57050;2013-10-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;4550,922;France
57051;2013-10-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;75145,2966;France
57053;2013-10-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;7519,392;France
57054;2013-10-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;93077,7178;France
57055;2013-10-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;33674,778;France
55250;2013-09-06 00:00:00.000;290;Ranjit;Varkey Chudukatil;4002,894;France
55252;2013-09-06 00:00:00.000;290;Ranjit;Varkey Chudukatil;37814,8377;France
55311;2013-09-06 00:00:00.000;290;Ranjit;Varkey Chudukatil;11548,0101;France
55317;2013-09-06 00:00:00.000;290;Ranjit;Varkey Chudukatil;468,66;France
57028;2013-10-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;7909,992;France
57043;2013-10-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;6917,442;France
53479;2013-08-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;225,63;France
53494;2013-08-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;109,788;France
53497;2013-08-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;90020,6146;France
53523;2013-08-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;3095,994;France
53525;2013-08-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;23624,4279;France
53559;2013-08-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;283,9489;France
51801;2013-07-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;72,162;France
51803;2013-07-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;1717,8;France
51857;2013-07-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;94139,2728;France
51858;2013-07-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;122284,4578;France
53475;2013-08-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;39566,3847;France
53478;2013-08-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;39923,9842;France
51735;2013-07-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;85091,667;France
51736;2013-07-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;2333,472;France
51739;2013-07-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;111036,9487;France
51742;2013-07-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;3547,02;France
51752;2013-07-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;57263,2706;France
51774;2013-07-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;47410,2927;France
51708;2013-07-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;4005,036;France
51724;2013-07-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;8617,5497;France
51729;2013-07-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;32904,684;France
51732;2013-07-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;356,898;France
51733;2013-07-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;29331,5099;France
51734;2013-07-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;84756,2421;France
50681;2013-05-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;37815,8335;France
50697;2013-05-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;7866,7665;France
51103;2013-06-06 00:00:00.000;290;Ranjit;Varkey Chudukatil;2935,758;France
51104;2013-06-06 00:00:00.000;290;Ranjit;Varkey Chudukatil;28963,5908;France
51168;2013-06-06 00:00:00.000;290;Ranjit;Varkey Chudukatil;23566,0588;France
51696;2013-07-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;2006,046;France
50224;2013-04-06 00:00:00.000;290;Ranjit;Varkey Chudukatil;4003,2158;France
50225;2013-04-06 00:00:00.000;290;Ranjit;Varkey Chudukatil;67717,6755;France
50253;2013-04-06 00:00:00.000;290;Ranjit;Varkey Chudukatil;4017,1687;France
50318;2013-04-06 00:00:00.000;290;Ranjit;Varkey Chudukatil;202,332;France
50665;2013-05-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;214,6328;France
50673;2013-05-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;41158,8457;France
49834;2013-03-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;4336,8572;France
49854;2013-03-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;669,0919;France
49876;2013-03-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;11804,2083;France
50193;2013-04-06 00:00:00.000;290;Ranjit;Varkey Chudukatil;6320,2454;France
50220;2013-04-06 00:00:00.000;290;Ranjit;Varkey Chudukatil;12417,261;France
50222;2013-04-06 00:00:00.000;290;Ranjit;Varkey Chudukatil;93455,6598;France
49466;2013-02-04 00:00:00.000;290;Ranjit;Varkey Chudukatil;8629,0063;France
49488;2013-02-04 00:00:00.000;290;Ranjit;Varkey Chudukatil;31541,5658;France
49504;2013-02-04 00:00:00.000;290;Ranjit;Varkey Chudukatil;19662,661;France
49505;2013-02-04 00:00:00.000;290;Ranjit;Varkey Chudukatil;22,794;France
49830;2013-03-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;458,7732;France
49833;2013-03-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;39666,1085;France
48774;2012-12-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;3847,9347;France
49056;2013-01-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;647,994;France
49097;2013-01-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;4999,6105;France
49118;2013-01-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;53917,6388;France
49126;2013-01-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;10805,262;France
49129;2013-01-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;43071,7873;France
48319;2012-11-06 00:00:00.000;290;Ranjit;Varkey Chudukatil;4971,4072;France
48332;2012-11-06 00:00:00.000;290;Ranjit;Varkey Chudukatil;42866,5361;France
48348;2012-11-06 00:00:00.000;290;Ranjit;Varkey Chudukatil;4556,4245;France
48733;2012-12-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;878,358;France
48755;2012-12-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;24987,5865;France
48763;2012-12-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;4802,334;France
48009;2012-10-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;7980,9201;France
48010;2012-10-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;66141,7711;France
48042;2012-10-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;2143,8403;France
48085;2012-10-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;1141,92;France
48298;2012-11-06 00:00:00.000;290;Ranjit;Varkey Chudukatil;183,9382;France
48317;2012-11-06 00:00:00.000;290;Ranjit;Varkey Chudukatil;35416,9871;France
47680;2012-09-06 00:00:00.000;290;Ranjit;Varkey Chudukatil;29157,5473;France
47704;2012-09-06 00:00:00.000;290;Ranjit;Varkey Chudukatil;648,9054;France
47705;2012-09-06 00:00:00.000;290;Ranjit;Varkey Chudukatil;18715,3153;France
48005;2012-10-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;87994,6863;France
48006;2012-10-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;14563,614;France
48007;2012-10-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;647,994;France
47376;2012-08-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;817,503;France
47377;2012-08-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;72301,9511;France
47391;2012-08-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;74487,755;France
47410;2012-08-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;15445,5784;France
47678;2012-09-06 00:00:00.000;290;Ranjit;Varkey Chudukatil;6919,2582;France
47679;2012-09-06 00:00:00.000;290;Ranjit;Varkey Chudukatil;348,7055;France
46981;2012-07-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;147390,9328;France
46983;2012-07-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;14655,0936;France
46985;2012-07-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;3226,1066;France
46987;2012-07-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;89273,6793;France
47019;2012-07-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;980,8863;France
47356;2012-08-07 00:00:00.000;290;Ranjit;Varkey Chudukatil;635,025;France
43697;2011-06-07 00:00:00.000;NULL;NULL;NULL;3578,27;Canada
43698;2011-06-07 00:00:00.000;NULL;NULL;NULL;3399,99;France
43699;2011-06-07 00:00:00.000;NULL;NULL;NULL;3399,99;Northwest
43700;2011-06-07 00:00:00.000;NULL;NULL;NULL;699,0982;Southwest
43701;2011-06-07 00:00:00.000;NULL;NULL;NULL;3399,99;Australia
43702;2011-06-08 00:00:00.000;NULL;NULL;NULL;3578,27;Southwest
75119;2014-07-07 00:00:00.000;NULL;NULL;NULL;42,28;Northwest
75120;2014-07-07 00:00:00.000;NULL;NULL;NULL;84,96;Canada
75121;2014-07-07 00:00:00.000;NULL;NULL;NULL;74,98;Canada
75122;2014-07-07 00:00:00.000;NULL;NULL;NULL;30,97;Canada
75123;2014-07-07 00:00:00.000;NULL;NULL;NULL;189,97;Canada
75113;2014-07-07 00:00:00.000;NULL;NULL;NULL;114,96;United Kingdom
75114;2014-07-07 00:00:00.000;NULL;NULL;NULL;21,49;Germany
75115;2014-07-07 00:00:00.000;NULL;NULL;NULL;80,47;Germany
75116;2014-07-07 00:00:00.000;NULL;NULL;NULL;4,99;United Kingdom
75117;2014-07-07 00:00:00.000;NULL;NULL;NULL;29,48;United Kingdom
75118;2014-07-07 00:00:00.000;NULL;NULL;NULL;135,23;Germany
75107;2014-07-07 00:00:00.000;NULL;NULL;NULL;56,97;Northwest
75108;2014-07-07 00:00:00.000;NULL;NULL;NULL;4,99;Canada
75109;2014-07-07 00:00:00.000;NULL;NULL;NULL;85,48;Southwest
75110;2014-07-07 00:00:00.000;NULL;NULL;NULL;84,92;Southwest
75111;2014-07-07 00:00:00.000;NULL;NULL;NULL;48,97;United Kingdom
75112;2014-07-07 00:00:00.000;NULL;NULL;NULL;38,98;Germany
75101;2014-07-07 00:00:00.000;NULL;NULL;NULL;133,49;Southwest
75102;2014-07-07 00:00:00.000;NULL;NULL;NULL;119,98;Northwest
75103;2014-07-07 00:00:00.000;NULL;NULL;NULL;39,98;Southeast
75104;2014-07-07 00:00:00.000;NULL;NULL;NULL;12,94;Northwest
75105;2014-07-07 00:00:00.000;NULL;NULL;NULL;98,96;Southwest
75106;2014-07-07 00:00:00.000;NULL;NULL;NULL;7,28;Southwest
75095;2014-07-07 00:00:00.000;NULL;NULL;NULL;53,99;Southwest
75096;2014-07-07 00:00:00.000;NULL;NULL;NULL;88,97;Canada
75097;2014-07-07 00:00:00.000;NULL;NULL;NULL;44,98;Southwest
75098;2014-07-07 00:00:00.000;NULL;NULL;NULL;37,27;Northwest
75099;2014-07-07 00:00:00.000;NULL;NULL;NULL;72,93;Southwest
75100;2014-07-07 00:00:00.000;NULL;NULL;NULL;78,48;Canada
75089;2014-07-07 00:00:00.000;NULL;NULL;NULL;60,47;Australia
75090;2014-07-07 00:00:00.000;NULL;NULL;NULL;74,98;Australia
75091;2014-07-07 00:00:00.000;NULL;NULL;NULL;80,47;Australia
75092;2014-07-07 00:00:00.000;NULL;NULL;NULL;49,97;Australia
75093;2014-07-07 00:00:00.000;NULL;NULL;NULL;156,59;Australia
75094;2014-07-07 00:00:00.000;NULL;NULL;NULL;7,95;Australia
75083;2014-07-06 00:00:00.000;NULL;NULL;NULL;39,99;Canada
75084;2014-07-07 00:00:00.000;NULL;NULL;NULL;120;Canada
75085;2014-07-07 00:00:00.000;NULL;NULL;NULL;16,94;Northwest
75086;2014-07-07 00:00:00.000;NULL;NULL;NULL;7,95;Southwest
75087;2014-07-07 00:00:00.000;NULL;NULL;NULL;34,99;Southwest
75088;2014-07-07 00:00:00.000;NULL;NULL;NULL;113,96;Australia
75077;2014-07-06 00:00:00.000;NULL;NULL;NULL;77,92;Canada
75078;2014-07-06 00:00:00.000;NULL;NULL;NULL;73,96;Northwest
75079;2014-07-06 00:00:00.000;NULL;NULL;NULL;68,49;Canada
75080;2014-07-06 00:00:00.000;NULL;NULL;NULL;133,49;Northwest
75081;2014-07-06 00:00:00.000;NULL;NULL;NULL;76,97;Northwest
75082;2014-07-06 00:00:00.000;NULL;NULL;NULL;53,98;United Kingdom
75071;2014-07-06 00:00:00.000;NULL;NULL;NULL;32,27;Northwest
75072;2014-07-06 00:00:00.000;NULL;NULL;NULL;36,59;Southwest
75073;2014-07-06 00:00:00.000;NULL;NULL;NULL;27,28;Canada
75074;2014-07-06 00:00:00.000;NULL;NULL;NULL;71,58;Northwest
75075;2014-07-06 00:00:00.000;NULL;NULL;NULL;119,96;Canada
75076;2014-07-06 00:00:00.000;NULL;NULL;NULL;39,47;Northwest
75065;2014-07-06 00:00:00.000;NULL;NULL;NULL;32,6;Australia
75066;2014-07-06 00:00:00.000;NULL;NULL;NULL;92,48;Northwest
75067;2014-07-06 00:00:00.000;NULL;NULL;NULL;23,78;Southwest
75068;2014-07-06 00:00:00.000;NULL;NULL;NULL;60,47;Southwest
75069;2014-07-06 00:00:00.000;NULL;NULL;NULL;98,96;Canada
75070;2014-07-06 00:00:00.000;NULL;NULL;NULL;24,99;Canada
75059;2014-07-05 00:00:00.000;NULL;NULL;NULL;121,94;Southwest
75060;2014-07-05 00:00:00.000;NULL;NULL;NULL;141,98;Southwest
75061;2014-07-06 00:00:00.000;NULL;NULL;NULL;88,46;Australia
75062;2014-07-06 00:00:00.000;NULL;NULL;NULL;21,49;Australia
75063;2014-07-06 00:00:00.000;NULL;NULL;NULL;114,46;Australia
75064;2014-07-06 00:00:00.000;NULL;NULL;NULL;67,97;Australia
75053;2014-07-05 00:00:00.000;NULL;NULL;NULL;36,96;Germany
75054;2014-07-05 00:00:00.000;NULL;NULL;NULL;49,48;Germany
75055;2014-07-05 00:00:00.000;NULL;NULL;NULL;148,98;United Kingdom
75056;2014-07-05 00:00:00.000;NULL;NULL;NULL;53,99;France
75057;2014-07-05 00:00:00.000;NULL;NULL;NULL;60,47;Germany
75058;2014-07-05 00:00:00.000;NULL;NULL;NULL;93,97;Germany
75047;2014-07-05 00:00:00.000;NULL;NULL;NULL;39,98;Southwest
75048;2014-07-05 00:00:00.000;NULL;NULL;NULL;132,97;Southwest
75049;2014-07-05 00:00:00.000;NULL;NULL;NULL;15,23;Canada
75050;2014-07-05 00:00:00.000;NULL;NULL;NULL;7,28;Canada
75051;2014-07-05 00:00:00.000;NULL;NULL;NULL;4,99;Northwest
75052;2014-07-05 00:00:00.000;NULL;NULL;NULL;149,98;Germany
75041;2014-07-05 00:00:00.000;NULL;NULL;NULL;152,28;Canada
75042;2014-07-05 00:00:00.000;NULL;NULL;NULL;49,97;Southwest
75043;2014-07-05 00:00:00.000;NULL;NULL;NULL;69,99;Northwest
75044;2014-07-05 00:00:00.000;NULL;NULL;NULL;14,98;Northwest
75045;2014-07-05 00:00:00.000;NULL;NULL;NULL;123,98;Canada
75046;2014-07-05 00:00:00.000;NULL;NULL;NULL;69,99;Southwest
75035;2014-07-05 00:00:00.000;NULL;NULL;NULL;8,99;Australia
75036;2014-07-05 00:00:00.000;NULL;NULL;NULL;62,98;Canada
75037;2014-07-05 00:00:00.000;NULL;NULL;NULL;3,99;Canada
75038;2014-07-05 00:00:00.000;NULL;NULL;NULL;79,47;Canada
75039;2014-07-05 00:00:00.000;NULL;NULL;NULL;27,28;Southwest
75040;2014-07-05 00:00:00.000;NULL;NULL;NULL;38,88;Canada
75029;2014-07-04 00:00:00.000;NULL;NULL;NULL;111,96;Northwest
75030;2014-07-05 00:00:00.000;NULL;NULL;NULL;24,99;Australia
75031;2014-07-05 00:00:00.000;NULL;NULL;NULL;7,28;Australia
75032;2014-07-05 00:00:00.000;NULL;NULL;NULL;7,28;Australia
75033;2014-07-05 00:00:00.000;NULL;NULL;NULL;38,98;Australia
75034;2014-07-05 00:00:00.000;NULL;NULL;NULL;7,95;Australia
75023;2014-07-04 00:00:00.000;NULL;NULL;NULL;37,27;United Kingdom
75024;2014-07-04 00:00:00.000;NULL;NULL;NULL;29,48;France
75025;2014-07-04 00:00:00.000;NULL;NULL;NULL;13,98;France
75026;2014-07-04 00:00:00.000;NULL;NULL;NULL;25,48;France
75027;2014-07-04 00:00:00.000;NULL;NULL;NULL;7,28;France
75028;2014-07-04 00:00:00.000;NULL;NULL;NULL;36,27;France
75017;2014-07-04 00:00:00.000;NULL;NULL;NULL;64,97;United Kingdom
75018;2014-07-04 00:00:00.000;NULL;NULL;NULL;37,29;United Kingdom
75019;2014-07-04 00:00:00.000;NULL;NULL;NULL;71,95;France
75020;2014-07-04 00:00:00.000;NULL;NULL;NULL;78,96;Germany
75021;2014-07-04 00:00:00.000;NULL;NULL;NULL;39,98;United Kingdom
75022;2014-07-04 00:00:00.000;NULL;NULL;NULL;246,45;France
75011;2014-07-04 00:00:00.000;NULL;NULL;NULL;29,99;Canada
75012;2014-07-04 00:00:00.000;NULL;NULL;NULL;4,99;Northwest
75013;2014-07-04 00:00:00.000;NULL;NULL;NULL;123,98;Southwest
75014;2014-07-04 00:00:00.000;NULL;NULL;NULL;36,96;Canada
75015;2014-07-04 00:00:00.000;NULL;NULL;NULL;39,98;Northwest
75016;2014-07-04 00:00:00.000;NULL;NULL;NULL;71,95;Canada
75005;2014-07-04 00:00:00.000;NULL;NULL;NULL;27,77;Canada
75006;2014-07-04 00:00:00.000;NULL;NULL;NULL;102,95;Canada
75007;2014-07-04 00:00:00.000;NULL;NULL;NULL;27,28;Southwest
75008;2014-07-04 00:00:00.000;NULL;NULL;NULL;64,97;Canada
75009;2014-07-04 00:00:00.000;NULL;NULL;NULL;71,58;Southwest
75010;2014-07-04 00:00:00.000;NULL;NULL;NULL;29,99;Northwest
74999;2014-07-04 00:00:00.000;NULL;NULL;NULL;54,98;Australia
75000;2014-07-04 00:00:00.000;NULL;NULL;NULL;7,28;Australia
75001;2014-07-04 00:00:00.000;NULL;NULL;NULL;103,96;Australia
75002;2014-07-04 00:00:00.000;NULL;NULL;NULL;34,99;Australia
75003;2014-07-04 00:00:00.000;NULL;NULL;NULL;49,99;Australia
75004;2014-07-04 00:00:00.000;NULL;NULL;NULL;38,98;Southwest
74993;2014-07-03 00:00:00.000;NULL;NULL;NULL;4,99;Germany
74994;2014-07-03 00:00:00.000;NULL;NULL;NULL;58,47;Germany
74995;2014-07-03 00:00:00.000;NULL;NULL;NULL;21,49;France
74996;2014-07-03 00:00:00.000;NULL;NULL;NULL;33,98;France
74997;2014-07-03 00:00:00.000;NULL;NULL;NULL;29,48;Germany
74998;2014-07-04 00:00:00.000;NULL;NULL;NULL;23,78;Australia
74987;2014-07-03 00:00:00.000;NULL;NULL;NULL;64,47;Canada
74988;2014-07-03 00:00:00.000;NULL;NULL;NULL;80,96;Southwest
74989;2014-07-03 00:00:00.000;NULL;NULL;NULL;24,27;Southwest
74990;2014-07-03 00:00:00.000;NULL;NULL;NULL;46,47;United Kingdom
74991;2014-07-03 00:00:00.000;NULL;NULL;NULL;100,09;France
74992;2014-07-03 00:00:00.000;NULL;NULL;NULL;63,97;Germany
74981;2014-07-03 00:00:00.000;NULL;NULL;NULL;27,28;Southwest
74982;2014-07-03 00:00:00.000;NULL;NULL;NULL;79,97;Northwest
74983;2014-07-03 00:00:00.000;NULL;NULL;NULL;49,97;Canada
74984;2014-07-03 00:00:00.000;NULL;NULL;NULL;94,48;Canada
74985;2014-07-03 00:00:00.000;NULL;NULL;NULL;4,99;Northwest
74986;2014-07-03 00:00:00.000;NULL;NULL;NULL;39,98;Southwest
74975;2014-07-03 00:00:00.000;NULL;NULL;NULL;38,98;Canada
74976;2014-07-03 00:00:00.000;NULL;NULL;NULL;63,47;Northwest
74977;2014-07-03 00:00:00.000;NULL;NULL;NULL;97,96;Canada
74978;2014-07-03 00:00:00.000;NULL;NULL;NULL;2,29;Northwest
74979;2014-07-03 00:00:00.000;NULL;NULL;NULL;84,96;Northwest
74980;2014-07-03 00:00:00.000;NULL;NULL;NULL;88,98;Canada
74969;2014-07-03 00:00:00.000;NULL;NULL;NULL;69,97;Australia
74970;2014-07-03 00:00:00.000;NULL;NULL;NULL;25,48;Australia
74971;2014-07-03 00:00:00.000;NULL;NULL;NULL;21,49;Australia
74972;2014-07-03 00:00:00.000;NULL;NULL;NULL;69,99;Australia
74973;2014-07-03 00:00:00.000;NULL;NULL;NULL;78,98;Australia
74974;2014-07-03 00:00:00.000;NULL;NULL;NULL;34,99;Australia
74963;2014-07-02 00:00:00.000;NULL;NULL;NULL;21,98;France
74964;2014-07-02 00:00:00.000;NULL;NULL;NULL;63,97;Germany
74965;2014-07-02 00:00:00.000;NULL;NULL;NULL;27,77;Germany
74966;2014-07-02 00:00:00.000;NULL;NULL;NULL;39,99;Canada
74967;2014-07-02 00:00:00.000;NULL;NULL;NULL;91,97;Northwest
74968;2014-07-02 00:00:00.000;NULL;NULL;NULL;71,97;Northwest
74957;2014-07-02 00:00:00.000;NULL;NULL;NULL;7,28;Southwest
74958;2014-07-02 00:00:00.000;NULL;NULL;NULL;4,99;Southwest
74959;2014-07-02 00:00:00.000;NULL;NULL;NULL;54,96;Northwest
74960;2014-07-02 00:00:00.000;NULL;NULL;NULL;185,97;Northwest
74961;2014-07-02 00:00:00.000;NULL;NULL;NULL;21,98;Southwest
74962;2014-07-02 00:00:00.000;NULL;NULL;NULL;61,96;United Kingdom
74951;2014-07-02 00:00:00.000;NULL;NULL;NULL;9,99;Southwest
74952;2014-07-02 00:00:00.000;NULL;NULL;NULL;9,99;Canada
74953;2014-07-02 00:00:00.000;NULL;NULL;NULL;49,97;Canada
74954;2014-07-02 00:00:00.000;NULL;NULL;NULL;119,98;Southwest
74955;2014-07-02 00:00:00.000;NULL;NULL;NULL;4,99;Southwest
74956;2014-07-02 00:00:00.000;NULL;NULL;NULL;4,99;Southwest
74945;2014-07-02 00:00:00.000;NULL;NULL;NULL;36,27;Southwest
74946;2014-07-02 00:00:00.000;NULL;NULL;NULL;118,96;Southwest
74947;2014-07-02 00:00:00.000;NULL;NULL;NULL;38,88;Southwest
74948;2014-07-02 00:00:00.000;NULL;NULL;NULL;34,98;Southwest
74949;2014-07-02 00:00:00.000;NULL;NULL;NULL;69,97;Canada
74950;2014-07-02 00:00:00.000;NULL;NULL;NULL;74,46;Northwest
74939;2014-07-02 00:00:00.000;NULL;NULL;NULL;162,99;Australia
74940;2014-07-02 00:00:00.000;NULL;NULL;NULL;53,99;Australia
74941;2014-07-02 00:00:00.000;NULL;NULL;NULL;49,99;Canada
74942;2014-07-02 00:00:00.000;NULL;NULL;NULL;37,97;Southwest
74943;2014-07-02 00:00:00.000;NULL;NULL;NULL;68,97;Southwest
74944;2014-07-02 00:00:00.000;NULL;NULL;NULL;126,95;Northwest
74933;2014-07-01 00:00:00.000;NULL;NULL;NULL;56,96;France
74934;2014-07-01 00:00:00.000;NULL;NULL;NULL;68,97;France
74935;2014-07-01 00:00:00.000;NULL;NULL;NULL;35;Southwest
74936;2014-07-01 00:00:00.000;NULL;NULL;NULL;106,96;Canada
74937;2014-07-02 00:00:00.000;NULL;NULL;NULL;75,97;Australia
74938;2014-07-02 00:00:00.000;NULL;NULL;NULL;12,94;Australia
74927;2014-07-01 00:00:00.000;NULL;NULL;NULL;42,93;Northwest
74928;2014-07-01 00:00:00.000;NULL;NULL;NULL;34,98;Northwest
74929;2014-07-01 00:00:00.000;NULL;NULL;NULL;49,97;Canada
74930;2014-07-01 00:00:00.000;NULL;NULL;NULL;69,99;Southwest
74931;2014-07-01 00:00:00.000;NULL;NULL;NULL;59,98;Northwest
74932;2014-07-01 00:00:00.000;NULL;NULL;NULL;98,96;Northwest
74921;2014-07-01 00:00:00.000;NULL;NULL;NULL;31,27;Southwest
74922;2014-07-01 00:00:00.000;NULL;NULL;NULL;24,99;Canada
74923;2014-07-01 00:00:00.000;NULL;NULL;NULL;68,97;Canada
74924;2014-07-01 00:00:00.000;NULL;NULL;NULL;32,6;Southwest
74925;2014-07-01 00:00:00.000;NULL;NULL;NULL;68,97;Canada
74926;2014-07-01 00:00:00.000;NULL;NULL;NULL;93,49;Southwest
74915;2014-07-01 00:00:00.000;NULL;NULL;NULL;121,45;Australia
74916;2014-07-01 00:00:00.000;NULL;NULL;NULL;13,98;Australia
74917;2014-07-01 00:00:00.000;NULL;NULL;NULL;53,99;Southwest
74918;2014-07-01 00:00:00.000;NULL;NULL;NULL;8,99;Southwest
74919;2014-07-01 00:00:00.000;NULL;NULL;NULL;34,99;Canada
74920;2014-07-01 00:00:00.000;NULL;NULL;NULL;72,96;Canada
74909;2014-06-30 00:00:00.000;NULL;NULL;NULL;138,48;Canada
74910;2014-06-30 00:00:00.000;NULL;NULL;NULL;37,29;Northwest
74911;2014-06-30 00:00:00.000;NULL;NULL;NULL;29,93;Canada
74912;2014-06-30 00:00:00.000;NULL;NULL;NULL;24,27;Canada
74913;2014-07-01 00:00:00.000;NULL;NULL;NULL;7,95;Canada
74914;2014-07-01 00:00:00.000;NULL;NULL;NULL;91,96;Australia
